owner,repo,repo_full,pr_number,created_at,merged_at,closed_at,state,is_draft,additions,deletions,changed_files,commit_count,author,merge_sha,first_review_at,review_count,created_at_dt,merged_at_dt,closed_at_dt,first_review_dt,done_at_dt,is_merged,pr_cycle_hours,review_latency_hours,review_duration_hours,pr_churn
docker,cli,docker/cli,5764,2025-01-20T17:25:56Z,2025-01-20T21:12:08Z,2025-01-20T21:12:08Z,MERGED,False,4,0,4,1,vvoland,092d23532cc6372e12153af31e9d30b041b317da,2025-01-20T17:34:30Z,1,2025-01-20 17:25:56+00:00,2025-01-20 21:12:08+00:00,2025-01-20 21:12:08+00:00,2025-01-20 17:34:30+00:00,2025-01-20 21:12:08+00:00,True,3.77,0.14277777777777778,3.627222222222222,4
docker,cli,docker/cli,5763,2025-01-20T15:37:03Z,2025-01-20T17:21:19Z,2025-01-20T17:21:19Z,MERGED,False,4,0,4,1,vvoland,55e6db580c9943f93ca8f16b5b117e62620331d1,2025-01-20T17:21:10Z,1,2025-01-20 15:37:03+00:00,2025-01-20 17:21:19+00:00,2025-01-20 17:21:19+00:00,2025-01-20 17:21:10+00:00,2025-01-20 17:21:19+00:00,True,1.7377777777777779,1.7352777777777777,0.0025,4
docker,cli,docker/cli,5762,2025-01-20T15:09:41Z,2025-01-21T10:31:55Z,2025-01-21T10:31:55Z,MERGED,False,8,8,8,1,thaJeztah,d7cd22f0a213de95614e9c4c21ed382a241403c8,2025-01-21T10:31:46Z,1,2025-01-20 15:09:41+00:00,2025-01-21 10:31:55+00:00,2025-01-21 10:31:55+00:00,2025-01-21 10:31:46+00:00,2025-01-21 10:31:55+00:00,True,19.370555555555555,19.368055555555557,0.0025,16
docker,cli,docker/cli,5761,2025-01-20T15:07:49Z,2025-01-21T10:31:58Z,2025-01-21T10:31:58Z,MERGED,False,9,9,9,1,thaJeztah,ad54f757d3d424e7eb962547c1d3da67fe2b8fb0,2025-01-21T10:31:37Z,1,2025-01-20 15:07:49+00:00,2025-01-21 10:31:58+00:00,2025-01-21 10:31:58+00:00,2025-01-21 10:31:37+00:00,2025-01-21 10:31:58+00:00,True,19.4025,19.39666666666667,0.005833333333333334,18
docker,cli,docker/cli,5760,2025-01-20T11:02:39Z,2025-02-05T11:16:23Z,2025-02-05T11:16:23Z,MERGED,False,86,2,2,1,Benehiko,9005f36e6ed94fe86263c1d8f3aadb722f7b10dd,2025-01-21T10:40:07Z,24,2025-01-20 11:02:39+00:00,2025-02-05 11:16:23+00:00,2025-02-05 11:16:23+00:00,2025-01-21 10:40:07+00:00,2025-02-05 11:16:23+00:00,True,384.2288888888889,23.624444444444446,360.6044444444444,88
docker,cli,docker/cli,5759,2025-01-20T10:03:32Z,2025-01-21T23:46:21Z,2025-01-21T23:46:21Z,MERGED,False,4,4,3,1,thaJeztah,9f9e4058019a37304dc6572ffcbb409d529b59d8,2025-01-21T21:59:46Z,1,2025-01-20 10:03:32+00:00,2025-01-21 23:46:21+00:00,2025-01-21 23:46:21+00:00,2025-01-21 21:59:46+00:00,2025-01-21 23:46:21+00:00,True,37.71361111111111,35.937222222222225,1.7763888888888888,8
docker,cli,docker/cli,5758,2025-01-17T13:35:35Z,2025-01-20T09:24:00Z,2025-01-20T09:24:00Z,MERGED,False,1,1,1,1,vvoland,f97ec69122e74ea284a3f44e7520976727d00683,2025-01-17T13:57:13Z,3,2025-01-17 13:35:35+00:00,2025-01-20 09:24:00+00:00,2025-01-20 09:24:00+00:00,2025-01-17 13:57:13+00:00,2025-01-20 09:24:00+00:00,True,67.80694444444444,0.3605555555555556,67.44638888888889,2
docker,cli,docker/cli,5757,2025-01-17T13:31:12Z,2025-01-20T13:16:20Z,2025-01-20T13:16:20Z,MERGED,False,16,4,1,1,vvoland,66a584a66d0a82b810b2302602b218aef62025d7,2025-01-20T10:09:59Z,6,2025-01-17 13:31:12+00:00,2025-01-20 13:16:20+00:00,2025-01-20 13:16:20+00:00,2025-01-20 10:09:59+00:00,2025-01-20 13:16:20+00:00,True,71.75222222222222,68.6463888888889,3.1058333333333334,20
docker,cli,docker/cli,5756,2025-01-16T10:24:13Z,2025-01-20T11:00:13Z,2025-01-20T11:00:13Z,MERGED,False,2,2,2,1,Benehiko,1f3615e756c84e738dfb12acdde8fe90ae1bb906,2025-01-16T16:12:34Z,3,2025-01-16 10:24:13+00:00,2025-01-20 11:00:13+00:00,2025-01-20 11:00:13+00:00,2025-01-16 16:12:34+00:00,2025-01-20 11:00:13+00:00,True,96.6,5.805833333333333,90.79416666666667,4
docker,cli,docker/cli,5755,2025-01-15T21:42:53Z,2025-02-13T13:09:13Z,2025-02-13T13:09:13Z,MERGED,False,79,0,4,1,LaurentGoderre,c9e7daec81a3b669402fee6c25b32c59fde3b449,2025-02-13T11:22:22Z,2,2025-01-15 21:42:53+00:00,2025-02-13 13:09:13+00:00,2025-02-13 13:09:13+00:00,2025-02-13 11:22:22+00:00,2025-02-13 13:09:13+00:00,True,687.4388888888889,685.6580555555555,1.7808333333333333,79
docker,cli,docker/cli,5754,2025-01-15T14:22:46Z,2025-02-06T18:26:54Z,2025-02-06T18:26:54Z,MERGED,False,1258,287,84,1,thaJeztah,c9620844624a095a56a3dcf8744d7616455af93f,2025-02-06T18:26:27Z,1,2025-01-15 14:22:46+00:00,2025-02-06 18:26:54+00:00,2025-02-06 18:26:54+00:00,2025-02-06 18:26:27+00:00,2025-02-06 18:26:54+00:00,True,532.0688888888889,532.0613888888889,0.0075,1545
docker,cli,docker/cli,5752,2025-01-14T22:10:43Z,2025-01-15T14:24:01Z,2025-01-15T14:24:01Z,MERGED,False,2760,1299,28,1,thaJeztah,f4a68da19595d64c50b0bbc2b1f15e645943ed82,2025-01-15T09:53:00Z,7,2025-01-14 22:10:43+00:00,2025-01-15 14:24:01+00:00,2025-01-15 14:24:01+00:00,2025-01-15 09:53:00+00:00,2025-01-15 14:24:01+00:00,True,16.221666666666668,11.704722222222221,4.516944444444444,4059
docker,cli,docker/cli,5751,2025-01-14T18:39:16Z,2025-01-14T19:41:41Z,2025-01-14T19:41:41Z,MERGED,False,1,6869,10,1,thaJeztah,ce293bdb8141436ecf28842c67f169f8b988cbed,2025-01-14T18:48:20Z,2,2025-01-14 18:39:16+00:00,2025-01-14 19:41:41+00:00,2025-01-14 19:41:41+00:00,2025-01-14 18:48:20+00:00,2025-01-14 19:41:41+00:00,True,1.0402777777777779,0.1511111111111111,0.8891666666666667,6870
docker,cli,docker/cli,5750,2025-01-14T18:10:10Z,2025-01-14T18:35:53Z,2025-01-14T18:35:53Z,MERGED,False,2424,10779,106,1,thaJeztah,5e970091d37aa9e8bef199882599cf98fe215509,2025-01-14T18:34:34Z,1,2025-01-14 18:10:10+00:00,2025-01-14 18:35:53+00:00,2025-01-14 18:35:53+00:00,2025-01-14 18:34:34+00:00,2025-01-14 18:35:53+00:00,True,0.4286111111111111,0.4066666666666667,0.021944444444444444,13203
docker,cli,docker/cli,5749,2025-01-14T15:00:05Z,,2025-01-14T15:16:50Z,CLOSED,False,2,3004,17,1,vvoland,,,0,2025-01-14 15:00:05+00:00,,2025-01-14 15:16:50+00:00,,2025-01-14 15:16:50+00:00,False,0.2791666666666667,,,3006
docker,cli,docker/cli,5748,2025-01-14T14:19:31Z,2025-01-14T15:24:58Z,2025-01-14T15:24:58Z,MERGED,False,171,160,4,1,thaJeztah,15e4848a0eb01eb5d9f949c48c0871c9c170ade5,2025-01-14T14:47:22Z,3,2025-01-14 14:19:31+00:00,2025-01-14 15:24:58+00:00,2025-01-14 15:24:58+00:00,2025-01-14 14:47:22+00:00,2025-01-14 15:24:58+00:00,True,1.0908333333333333,0.46416666666666667,0.6266666666666667,331
docker,cli,docker/cli,5747,2025-01-14T13:29:54Z,2025-01-14T14:13:43Z,2025-01-14T14:13:43Z,MERGED,False,186,154,11,1,thaJeztah,25bdd5ced612c90c314d928d5c2626e584e1b047,2025-01-14T13:43:07Z,1,2025-01-14 13:29:54+00:00,2025-01-14 14:13:43+00:00,2025-01-14 14:13:43+00:00,2025-01-14 13:43:07+00:00,2025-01-14 14:13:43+00:00,True,0.7302777777777778,0.22027777777777777,0.51,340
docker,cli,docker/cli,5746,2025-01-14T12:42:49Z,2025-01-14T13:17:12Z,2025-01-14T13:17:12Z,MERGED,False,150,10,7,1,thaJeztah,1b9bf398bf6ed8c6fa5081d91cb51fcdbf0a01eb,2025-01-14T13:07:33Z,1,2025-01-14 12:42:49+00:00,2025-01-14 13:17:12+00:00,2025-01-14 13:17:12+00:00,2025-01-14 13:07:33+00:00,2025-01-14 13:17:12+00:00,True,0.5730555555555555,0.4122222222222222,0.16083333333333333,160
docker,cli,docker/cli,5745,2025-01-14T12:32:32Z,2025-01-14T14:07:58Z,2025-01-14T14:07:58Z,MERGED,False,941,141,32,1,thaJeztah,5896278838f14a8b95583fb7c72c25f724239368,2025-01-14T13:56:53Z,1,2025-01-14 12:32:32+00:00,2025-01-14 14:07:58+00:00,2025-01-14 14:07:58+00:00,2025-01-14 13:56:53+00:00,2025-01-14 14:07:58+00:00,True,1.5905555555555555,1.4058333333333333,0.18472222222222223,1082
docker,cli,docker/cli,5744,2025-01-14T12:23:50Z,2025-02-04T09:23:24Z,2025-02-04T09:23:24Z,MERGED,False,374,107,8,1,vvoland,5b90e0e4e5f184816636db46bf43e7b40666284d,2025-01-28T14:23:25Z,2,2025-01-14 12:23:50+00:00,2025-02-04 09:23:24+00:00,2025-02-04 09:23:24+00:00,2025-01-28 14:23:25+00:00,2025-02-04 09:23:24+00:00,True,500.9927777777778,337.99305555555554,162.99972222222223,481
docker,cli,docker/cli,5743,2025-01-14T03:27:05Z,,,OPEN,False,108,7,3,1,LaurentGoderre,,,0,2025-01-14 03:27:05+00:00,,,,,False,,,,115
docker,cli,docker/cli,5742,2025-01-13T20:54:00Z,2025-02-25T14:59:10Z,2025-02-25T14:59:10Z,MERGED,False,1,1,1,1,mertssmnoglu,ffdfc5f94dbb5652e2db6a3b3b876d6d969e0b1d,2025-01-15T14:14:17Z,4,2025-01-13 20:54:00+00:00,2025-02-25 14:59:10+00:00,2025-02-25 14:59:10+00:00,2025-01-15 14:14:17+00:00,2025-02-25 14:59:10+00:00,True,1026.0861111111112,41.338055555555556,984.7480555555555,2
docker,cli,docker/cli,5741,2025-01-13T18:01:18Z,2025-01-14T18:36:27Z,2025-01-14T18:36:27Z,MERGED,False,8,8,7,3,thaJeztah,88755df233f5cfeecb5582e7041922ff50b24bf1,2025-01-14T18:34:59Z,1,2025-01-13 18:01:18+00:00,2025-01-14 18:36:27+00:00,2025-01-14 18:36:27+00:00,2025-01-14 18:34:59+00:00,2025-01-14 18:36:27+00:00,True,24.585833333333333,24.56138888888889,0.024444444444444446,16
docker,cli,docker/cli,5740,2025-01-13T17:44:39Z,2025-01-13T18:28:07Z,2025-01-13T18:28:07Z,MERGED,False,4,3,3,2,akerouanton,dbc5cf67ebc2a77c0d6d416b7db2f1b33b971fb5,2025-01-13T18:27:28Z,1,2025-01-13 17:44:39+00:00,2025-01-13 18:28:07+00:00,2025-01-13 18:28:07+00:00,2025-01-13 18:27:28+00:00,2025-01-13 18:28:07+00:00,True,0.7244444444444444,0.7136111111111111,0.010833333333333334,7
docker,cli,docker/cli,5739,2025-01-13T14:44:28Z,2025-01-28T11:15:16Z,2025-01-28T11:15:16Z,MERGED,False,71,8,2,1,robmry,bdd70c1c61ff633a63ca7e90ab26291f217f1176,2025-01-14T10:19:39Z,3,2025-01-13 14:44:28+00:00,2025-01-28 11:15:16+00:00,2025-01-28 11:15:16+00:00,2025-01-14 10:19:39+00:00,2025-01-28 11:15:16+00:00,True,356.5133333333333,19.586388888888887,336.9269444444444,79
docker,cli,docker/cli,5738,2025-01-13T13:20:22Z,,2025-01-20T11:06:02Z,CLOSED,False,128,79,24,1,Benehiko,,,0,2025-01-13 13:20:22+00:00,,2025-01-20 11:06:02+00:00,,2025-01-20 11:06:02+00:00,False,165.76111111111112,,,207
docker,cli,docker/cli,5737,2025-01-10T15:46:59Z,2025-01-10T19:26:52Z,2025-01-10T19:26:52Z,MERGED,False,15,29,4,1,crazy-max,4e217ae9c1243f29fbacde91be07db39d3a01242,2025-01-10T16:13:09Z,2,2025-01-10 15:46:59+00:00,2025-01-10 19:26:52+00:00,2025-01-10 19:26:52+00:00,2025-01-10 16:13:09+00:00,2025-01-10 19:26:52+00:00,True,3.664722222222222,0.4361111111111111,3.2286111111111113,44
docker,cli,docker/cli,5736,2025-01-10T15:07:07Z,2025-01-10T16:13:58Z,2025-01-10T16:13:58Z,MERGED,False,28,9,6,1,thaJeztah,a187fa5d2d0d5f12db920734e425afc758e98ead,2025-01-10T16:13:48Z,1,2025-01-10 15:07:07+00:00,2025-01-10 16:13:58+00:00,2025-01-10 16:13:58+00:00,2025-01-10 16:13:48+00:00,2025-01-10 16:13:58+00:00,True,1.1141666666666667,1.111388888888889,0.002777777777777778,37
docker,cli,docker/cli,5735,2025-01-10T13:34:45Z,2025-01-10T13:52:41Z,2025-01-10T13:52:41Z,MERGED,False,1,0,1,1,vvoland,a999a40714afcac41a69f9141814e2a535519a78,2025-01-10T13:52:34Z,1,2025-01-10 13:34:45+00:00,2025-01-10 13:52:41+00:00,2025-01-10 13:52:41+00:00,2025-01-10 13:52:34+00:00,2025-01-10 13:52:41+00:00,True,0.29888888888888887,0.29694444444444446,0.0019444444444444444,1
docker,cli,docker/cli,5734,2025-01-10T13:33:57Z,2025-01-10T13:51:50Z,2025-01-10T13:51:50Z,MERGED,False,1,0,1,1,vvoland,8e365dd3d87966ef5699baffa63a7f3b43de5e0d,2025-01-10T13:51:41Z,1,2025-01-10 13:33:57+00:00,2025-01-10 13:51:50+00:00,2025-01-10 13:51:50+00:00,2025-01-10 13:51:41+00:00,2025-01-10 13:51:50+00:00,True,0.2980555555555556,0.29555555555555557,0.0025,1
docker,cli,docker/cli,5732,2025-01-10T09:15:44Z,2025-01-10T14:59:11Z,2025-01-10T14:59:11Z,MERGED,False,4,4,3,1,thaJeztah,2767e9eb469c6a36440c26e05df0be83a770c78a,2025-01-10T09:16:35Z,1,2025-01-10 09:15:44+00:00,2025-01-10 14:59:11+00:00,2025-01-10 14:59:11+00:00,2025-01-10 09:16:35+00:00,2025-01-10 14:59:11+00:00,True,5.724166666666667,0.014166666666666666,5.71,8
docker,cli,docker/cli,5731,2025-01-10T08:57:12Z,,2025-01-10T19:26:53Z,CLOSED,False,5,5,3,1,dependabot,,,0,2025-01-10 08:57:12+00:00,,2025-01-10 19:26:53+00:00,,2025-01-10 19:26:53+00:00,False,10.494722222222222,,,10
docker,cli,docker/cli,5730,2025-01-08T16:11:52Z,2025-02-10T18:02:56Z,2025-02-10T18:02:56Z,MERGED,False,1,4,4,1,thelovekesh,e6ee7ea94bdd57c25452cd1e3c4a83352e55f3f5,2025-02-10T09:53:51Z,1,2025-01-08 16:11:52+00:00,2025-02-10 18:02:56+00:00,2025-02-10 18:02:56+00:00,2025-02-10 09:53:51+00:00,2025-02-10 18:02:56+00:00,True,793.8511111111111,785.6997222222222,8.151388888888889,5
docker,cli,docker/cli,5729,2025-01-08T11:54:16Z,2025-01-08T17:57:12Z,2025-01-08T17:57:12Z,MERGED,False,5,11,1,1,thaJeztah,ff4697d82091e2bcb7dfee7f6ebc38989277a594,2025-01-08T17:46:30Z,1,2025-01-08 11:54:16+00:00,2025-01-08 17:57:12+00:00,2025-01-08 17:57:12+00:00,2025-01-08 17:46:30+00:00,2025-01-08 17:57:12+00:00,True,6.0488888888888885,5.870555555555556,0.17833333333333334,16
docker,cli,docker/cli,5728,2025-01-06T17:36:40Z,2025-01-08T17:56:53Z,2025-01-08T17:56:53Z,MERGED,False,222,474,18,2,thaJeztah,557afb66d0d9c0d43f9e17bdc3c6eac72a5ea19b,2025-01-08T17:45:51Z,1,2025-01-06 17:36:40+00:00,2025-01-08 17:56:53+00:00,2025-01-08 17:56:53+00:00,2025-01-08 17:45:51+00:00,2025-01-08 17:56:53+00:00,True,48.33694444444444,48.153055555555554,0.18388888888888888,696
docker,cli,docker/cli,5727,2025-01-03T21:39:42Z,2025-01-04T01:22:39Z,2025-01-04T01:22:39Z,MERGED,False,14,22,5,2,thaJeztah,cfa3a0ca274307e2f83f57e67643ae60585d5169,2025-01-03T21:43:49Z,1,2025-01-03 21:39:42+00:00,2025-01-04 01:22:39+00:00,2025-01-04 01:22:39+00:00,2025-01-03 21:43:49+00:00,2025-01-04 01:22:39+00:00,True,3.7158333333333333,0.06861111111111111,3.647222222222222,36
docker,cli,docker/cli,5726,2025-01-03T21:03:13Z,2025-01-07T15:33:21Z,2025-01-07T15:33:22Z,MERGED,False,4,4,3,1,thaJeztah,80f78488055382c9bd4021f0aefab0ea4948d183,2025-01-07T15:33:09Z,1,2025-01-03 21:03:13+00:00,2025-01-07 15:33:21+00:00,2025-01-07 15:33:22+00:00,2025-01-07 15:33:09+00:00,2025-01-07 15:33:21+00:00,True,90.50222222222222,90.49888888888889,0.0033333333333333335,8
docker,cli,docker/cli,5725,2025-01-03T20:28:12Z,2025-01-04T13:01:52Z,2025-01-04T13:01:52Z,MERGED,False,0,3,3,1,thaJeztah,8be29ef534a665d0ce9bc08ee7ee13b824bbc503,2025-01-03T21:43:08Z,2,2025-01-03 20:28:12+00:00,2025-01-04 13:01:52+00:00,2025-01-04 13:01:52+00:00,2025-01-03 21:43:08+00:00,2025-01-04 13:01:52+00:00,True,16.56111111111111,1.248888888888889,15.312222222222223,3
docker,cli,docker/cli,5724,2025-01-03T19:52:52Z,2025-01-05T13:39:35Z,2025-01-05T13:39:35Z,MERGED,False,40,49,5,3,thaJeztah,667ece32cff54d8deeafdc54c9d86d808155d8c3,2025-01-03T21:42:49Z,2,2025-01-03 19:52:52+00:00,2025-01-05 13:39:35+00:00,2025-01-05 13:39:35+00:00,2025-01-03 21:42:49+00:00,2025-01-05 13:39:35+00:00,True,41.77861111111111,1.8325,39.94611111111111,89
docker,cli,docker/cli,5723,2025-01-03T19:25:48Z,2025-01-03T21:42:20Z,2025-01-03T21:42:20Z,MERGED,False,0,4,3,2,thaJeztah,0d27375b079f5fac60eef3d43d19787dd2449a7b,2025-01-03T21:41:12Z,1,2025-01-03 19:25:48+00:00,2025-01-03 21:42:20+00:00,2025-01-03 21:42:20+00:00,2025-01-03 21:41:12+00:00,2025-01-03 21:42:20+00:00,True,2.2755555555555556,2.256666666666667,0.01888888888888889,4
docker,cli,docker/cli,5722,2025-01-03T19:23:53Z,2025-01-03T21:42:03Z,2025-01-03T21:42:03Z,MERGED,False,0,4,3,2,thaJeztah,a139bb293b2e97c6ecdd0c00cd2cc12d71eb0036,2025-01-03T21:40:53Z,1,2025-01-03 19:23:53+00:00,2025-01-03 21:42:03+00:00,2025-01-03 21:42:03+00:00,2025-01-03 21:40:53+00:00,2025-01-03 21:42:03+00:00,True,2.3027777777777776,2.283333333333333,0.019444444444444445,4
docker,cli,docker/cli,5721,2025-01-03T17:43:08Z,2025-01-03T18:31:21Z,2025-01-03T18:31:21Z,MERGED,False,0,6,3,1,thaJeztah,498a416226d2d572630092ecd4114e34518a225e,2025-01-03T18:22:54Z,1,2025-01-03 17:43:08+00:00,2025-01-03 18:31:21+00:00,2025-01-03 18:31:21+00:00,2025-01-03 18:22:54+00:00,2025-01-03 18:31:21+00:00,True,0.8036111111111112,0.6627777777777778,0.14083333333333334,6
docker,cli,docker/cli,5720,2025-01-03T12:57:52Z,2025-01-03T13:48:35Z,2025-01-03T13:48:35Z,MERGED,False,4,3,1,2,thaJeztah,e0e9feaa162ed40a381a12262611ff0298a4e151,2025-01-03T13:24:47Z,1,2025-01-03 12:57:52+00:00,2025-01-03 13:48:35+00:00,2025-01-03 13:48:35+00:00,2025-01-03 13:24:47+00:00,2025-01-03 13:48:35+00:00,True,0.8452777777777778,0.4486111111111111,0.39666666666666667,7
docker,cli,docker/cli,5719,2025-01-03T01:26:22Z,2025-01-03T12:51:50Z,2025-01-03T12:51:50Z,MERGED,False,1,140,3,1,dmcgowan,d1c76538e96576b7e82bb23eb40ecd8f8e3e9528,2025-01-03T12:29:54Z,2,2025-01-03 01:26:22+00:00,2025-01-03 12:51:50+00:00,2025-01-03 12:51:50+00:00,2025-01-03 12:29:54+00:00,2025-01-03 12:51:50+00:00,True,11.424444444444445,11.05888888888889,0.3655555555555556,141
docker,cli,docker/cli,5718,2025-01-02T11:17:17Z,2025-01-03T13:48:52Z,2025-01-03T13:48:52Z,MERGED,False,0,6,3,1,thaJeztah,5be685e647ea3cc07e827d7a8d981fce7221d8af,2025-01-02T11:57:04Z,1,2025-01-02 11:17:17+00:00,2025-01-03 13:48:52+00:00,2025-01-03 13:48:52+00:00,2025-01-02 11:57:04+00:00,2025-01-03 13:48:52+00:00,True,26.52638888888889,0.6630555555555555,25.863333333333333,6
docker,cli,docker/cli,5716,2024-12-28T17:10:05Z,2025-01-02T11:32:32Z,2025-01-02T11:32:32Z,MERGED,False,131,95,9,1,thaJeztah,7138107e876f2c504679f922b3f8719fe85c7ee2,2025-01-02T11:13:51Z,1,2024-12-28 17:10:05+00:00,2025-01-02 11:32:32+00:00,2025-01-02 11:32:32+00:00,2025-01-02 11:13:51+00:00,2025-01-02 11:32:32+00:00,True,114.37416666666667,114.06277777777778,0.3113888888888889,226
docker,cli,docker/cli,5715,2024-12-27T00:31:08Z,2024-12-27T14:33:39Z,2024-12-27T14:33:39Z,MERGED,False,4,3,1,1,dmcgowan,07aca45f5eadd121044d005fadb3c411f3927dbc,2024-12-27T14:33:31Z,1,2024-12-27 00:31:08+00:00,2024-12-27 14:33:39+00:00,2024-12-27 14:33:39+00:00,2024-12-27 14:33:31+00:00,2024-12-27 14:33:39+00:00,True,14.041944444444445,14.039722222222222,0.0022222222222222222,7
docker,cli,docker/cli,5712,2024-12-23T14:31:00Z,2024-12-23T14:39:06Z,2024-12-23T14:39:06Z,MERGED,False,4,4,3,1,thaJeztah,21cdefcec68ac8e0f8152842f9e5ec4da32df4d9,2024-12-23T14:32:10Z,1,2024-12-23 14:31:00+00:00,2024-12-23 14:39:06+00:00,2024-12-23 14:39:06+00:00,2024-12-23 14:32:10+00:00,2024-12-23 14:39:06+00:00,True,0.135,0.019444444444444445,0.11555555555555555,8
docker,cli,docker/cli,5711,2024-12-23T12:41:18Z,2024-12-23T13:05:49Z,2024-12-23T13:05:49Z,MERGED,False,8,416,19,2,thaJeztah,3b49deb8fcce80f97bbf63ee67fbd6a7b38c8215,2024-12-23T13:00:36Z,1,2024-12-23 12:41:18+00:00,2024-12-23 13:05:49+00:00,2024-12-23 13:05:49+00:00,2024-12-23 13:00:36+00:00,2024-12-23 13:05:49+00:00,True,0.4086111111111111,0.32166666666666666,0.08694444444444445,424
docker,cli,docker/cli,5710,2024-12-23T12:24:28Z,2024-12-23T12:30:38Z,2024-12-23T12:30:38Z,MERGED,False,1,1,1,1,thaJeztah,1a9d19131d684c5f723f0142f9920d8a87d4d254,2024-12-23T12:30:31Z,1,2024-12-23 12:24:28+00:00,2024-12-23 12:30:38+00:00,2024-12-23 12:30:38+00:00,2024-12-23 12:30:31+00:00,2024-12-23 12:30:38+00:00,True,0.10277777777777777,0.10083333333333333,0.0019444444444444444,2
docker,cli,docker/cli,5709,2024-12-21T14:12:51Z,2024-12-23T12:07:30Z,2024-12-23T12:07:30Z,MERGED,False,9,1,1,1,thaJeztah,7e73609bb63cebbeeba8dc416ffbede872abde8f,2024-12-23T12:07:24Z,1,2024-12-21 14:12:51+00:00,2024-12-23 12:07:30+00:00,2024-12-23 12:07:30+00:00,2024-12-23 12:07:24+00:00,2024-12-23 12:07:30+00:00,True,45.910833333333336,45.909166666666664,0.0016666666666666668,10
docker,cli,docker/cli,5708,2024-12-21T14:11:00Z,2025-01-13T12:47:16Z,2025-01-13T12:47:16Z,MERGED,False,44,323,9,1,thaJeztah,b46277849118cc3824b9fe2e4b154af325dd55cb,2025-01-13T12:41:54Z,1,2024-12-21 14:11:00+00:00,2025-01-13 12:47:16+00:00,2025-01-13 12:47:16+00:00,2025-01-13 12:41:54+00:00,2025-01-13 12:47:16+00:00,True,550.6044444444444,550.515,0.08944444444444444,367
docker,cli,docker/cli,5707,2024-12-20T18:22:29Z,2024-12-20T18:35:23Z,2024-12-20T18:35:23Z,MERGED,False,31442,6446,359,8,thaJeztah,2dcdf75ad0f21cf0d778f5b399fe332b1eb44ae5,2024-12-20T18:33:15Z,1,2024-12-20 18:22:29+00:00,2024-12-20 18:35:23+00:00,2024-12-20 18:35:23+00:00,2024-12-20 18:33:15+00:00,2024-12-20 18:35:23+00:00,True,0.215,0.17944444444444443,0.035555555555555556,37888
docker,cli,docker/cli,5706,2024-12-20T18:18:31Z,2024-12-20T18:54:59Z,2024-12-20T18:54:59Z,MERGED,False,10,6,6,1,thaJeztah,7595cea3e53575019a45e27db674fcc663334124,2024-12-20T18:33:33Z,1,2024-12-20 18:18:31+00:00,2024-12-20 18:54:59+00:00,2024-12-20 18:54:59+00:00,2024-12-20 18:33:33+00:00,2024-12-20 18:54:59+00:00,True,0.6077777777777778,0.25055555555555553,0.3572222222222222,16
docker,cli,docker/cli,5705,2024-12-20T16:15:11Z,2024-12-20T16:58:03Z,2024-12-20T16:58:03Z,MERGED,False,4,4,3,1,thaJeztah,46cf6661c9a835c83dcd725f670352dc6d2ecb84,2024-12-20T16:29:21Z,2,2024-12-20 16:15:11+00:00,2024-12-20 16:58:03+00:00,2024-12-20 16:58:03+00:00,2024-12-20 16:29:21+00:00,2024-12-20 16:58:03+00:00,True,0.7144444444444444,0.2361111111111111,0.47833333333333333,8
docker,cli,docker/cli,5704,2024-12-18T12:14:42Z,,2024-12-18T12:23:42Z,CLOSED,False,31,13,13,1,vvoland,,,0,2024-12-18 12:14:42+00:00,,2024-12-18 12:23:42+00:00,,2024-12-18 12:23:42+00:00,False,0.15,,,44
docker,cli,docker/cli,5703,2024-12-16T22:11:00Z,2024-12-20T17:48:35Z,2024-12-20T17:48:35Z,MERGED,False,427,599,55,1,thaJeztah,45648e8e0e699296da3fc1fc60b2490a9a180e76,2024-12-16T22:11:21Z,2,2024-12-16 22:11:00+00:00,2024-12-20 17:48:35+00:00,2024-12-20 17:48:35+00:00,2024-12-16 22:11:21+00:00,2024-12-20 17:48:35+00:00,True,91.62638888888888,0.005833333333333334,91.62055555555555,1026
docker,cli,docker/cli,5702,2024-12-16T22:03:25Z,2024-12-17T12:02:23Z,2024-12-17T12:02:23Z,MERGED,False,441,96,29,5,thaJeztah,0dd6aa8cc3c033f787e8418622b00d31e74eed92,2024-12-17T09:20:40Z,1,2024-12-16 22:03:25+00:00,2024-12-17 12:02:23+00:00,2024-12-17 12:02:23+00:00,2024-12-17 09:20:40+00:00,2024-12-17 12:02:23+00:00,True,13.982777777777779,11.2875,2.6952777777777777,537
docker,cli,docker/cli,5701,2024-12-16T21:39:35Z,2024-12-18T12:23:53Z,2024-12-18T12:23:54Z,MERGED,False,31,13,13,1,thaJeztah,68a89eaa1793f53364ed7fe5924ffdce0bb4b497,2024-12-18T12:23:38Z,1,2024-12-16 21:39:35+00:00,2024-12-18 12:23:53+00:00,2024-12-18 12:23:54+00:00,2024-12-18 12:23:38+00:00,2024-12-18 12:23:53+00:00,True,38.73833333333334,38.73416666666667,0.004166666666666667,44
docker,cli,docker/cli,5700,2024-12-16T21:21:05Z,2024-12-16T21:43:44Z,2024-12-16T21:43:44Z,MERGED,False,5,9,6,1,thaJeztah,b9d17eaebb55b7652ce37ae5c7c52fcb34194956,2024-12-16T21:43:35Z,1,2024-12-16 21:21:05+00:00,2024-12-16 21:43:44+00:00,2024-12-16 21:43:44+00:00,2024-12-16 21:43:35+00:00,2024-12-16 21:43:44+00:00,True,0.3775,0.375,0.0025,14
