repo_full,detector_family,detector_variant,metric,window_weeks,window_role,threshold,threshold_role,persistence_weeks,persistence_role,scenario_type,affected_metrics,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,scenarios,mean_precision,precision_observations,mean_recall,recall_observations,mean_false_alarm_rate,false_alarm_rate_observations,mean_episode_detection_rate,episode_detection_rate_observations,mean_detection_delay_weeks,detection_delay_weeks_observations,mean_boundary_overlap,boundary_overlap_observations,mean_alarm_duration_weeks,alarm_duration_weeks_observations,mean_unevaluable_fraction,unevaluable_fraction_observations
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,2.5,sensitivity,2.0,primary,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,2.5,sensitivity,3.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,2.5,sensitivity,4.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.8055555555555567,100
prometheus/prometheus,causal_rolling_mad,union,composite,26.0,sensitivity,2.5,sensitivity,1.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,0.7266666666666665,100,0.94,100,0.095,100,1.0,100,0.02,100,0.7066666666666666,100,2.64,100,0.7222222222222224,100
prometheus/prometheus,causal_rolling_mad,union,composite,26.0,sensitivity,2.5,sensitivity,2.0,primary,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,0.9545454545454546,88,0.53,100,0.011428571428571425,100,0.88,100,0.8977272727272727,88,0.5166666666666668,100,1.05,100,0.75,100
prometheus/prometheus,causal_rolling_mad,union,composite,26.0,sensitivity,2.5,sensitivity,3.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,0.5294117647058824,17,0.04945054945054945,91,0.013333333333333332,100,0.09,100,1.0,9,0.04945054945054945,91,0.17,100,0.7777777777777771,100
prometheus/prometheus,causal_rolling_mad,union,composite,26.0,sensitivity,2.5,sensitivity,4.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.8055555555555567,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,2.5,sensitivity,1.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,1.0,24,0.12,100,0.0,100,0.24,100,0.3333333333333333,24,0.12,100,0.24,100,0.7222222222222224,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,2.5,sensitivity,2.0,primary,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,2.5,sensitivity,3.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,2.5,sensitivity,4.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.8055555555555567,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,26.0,sensitivity,3.0,primary,1.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7222222222222224,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,26.0,sensitivity,3.0,primary,2.0,primary,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,26.0,sensitivity,3.0,primary,3.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,26.0,sensitivity,3.0,primary,4.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.8055555555555567,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,26.0,sensitivity,3.0,primary,1.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,1.0,99,0.84,100,0.0,100,0.99,100,0.08080808080808081,99,0.84,100,1.68,100,0.7222222222222224,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,26.0,sensitivity,3.0,primary,2.0,primary,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,1.0,69,0.37,100,0.0,100,0.69,100,1.0,69,0.37,100,0.69,100,0.75,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,26.0,sensitivity,3.0,primary,3.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,26.0,sensitivity,3.0,primary,4.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.8055555555555567,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,3.0,primary,1.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7222222222222224,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,3.0,primary,2.0,primary,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,3.0,primary,3.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,3.0,primary,4.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.8055555555555567,100
prometheus/prometheus,causal_rolling_mad,union,composite,26.0,sensitivity,3.0,primary,1.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,1.0,99,0.84,100,0.0,100,0.99,100,0.08080808080808081,99,0.84,100,1.68,100,0.7222222222222224,100
prometheus/prometheus,causal_rolling_mad,union,composite,26.0,sensitivity,3.0,primary,2.0,primary,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,1.0,69,0.37,100,0.0,100,0.69,100,1.0,69,0.37,100,0.69,100,0.75,100
prometheus/prometheus,causal_rolling_mad,union,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,causal_rolling_mad,union,composite,26.0,sensitivity,3.0,primary,4.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.8055555555555567,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,3.0,primary,1.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7222222222222224,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,3.0,primary,4.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.8055555555555567,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,26.0,sensitivity,3.5,sensitivity,1.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7222222222222224,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,26.0,sensitivity,3.5,sensitivity,2.0,primary,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,26.0,sensitivity,3.5,sensitivity,4.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.8055555555555567,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,26.0,sensitivity,3.5,sensitivity,1.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,1.0,94,0.655,100,0.0,100,0.94,100,0.22340425531914893,94,0.655,100,1.31,100,0.7222222222222224,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,26.0,sensitivity,3.5,sensitivity,2.0,primary,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,1.0,37,0.185,100,0.0,100,0.37,100,1.0,37,0.185,100,0.37,100,0.75,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,26.0,sensitivity,3.5,sensitivity,4.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.8055555555555567,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,1.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7222222222222224,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,2.0,primary,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,26.0,sensitivity,3.5,sensitivity,4.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.8055555555555567,100
prometheus/prometheus,causal_rolling_mad,union,composite,26.0,sensitivity,3.5,sensitivity,1.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,1.0,94,0.655,100,0.0,100,0.94,100,0.22340425531914893,94,0.655,100,1.31,100,0.7222222222222224,100
prometheus/prometheus,causal_rolling_mad,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,1.0,37,0.185,100,0.0,100,0.37,100,1.0,37,0.185,100,0.37,100,0.75,100
prometheus/prometheus,causal_rolling_mad,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,causal_rolling_mad,union,composite,26.0,sensitivity,3.5,sensitivity,4.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.8055555555555567,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,3.5,sensitivity,1.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7222222222222224,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,26.0,sensitivity,3.5,sensitivity,4.0,sensitivity,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.8055555555555567,100
prometheus/prometheus,mewma,mewma,composite,,not_applicable,7.150034791553729,frozen_control_limit,,not_applicable,metric_shift,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.0,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,13.0,primary,2.5,sensitivity,1.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3611111111111112,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,13.0,primary,2.5,sensitivity,2.0,primary,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.38888888888888856,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,13.0,primary,2.5,sensitivity,3.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.4166666666666665,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,13.0,primary,2.5,sensitivity,4.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.44444444444444353,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,1.0,66,0.4,100,0.0,100,0.66,100,0.2878787878787879,66,0.4,100,0.8,100,0.3611111111111112,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,2.0,primary,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,1.0,14,0.07,100,0.0,100,0.14,100,1.0,14,0.07,100,0.14,100,0.38888888888888856,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,3.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.4166666666666665,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,2.5,sensitivity,4.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.44444444444444353,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,2.5,sensitivity,1.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,0.1729999999999999,100,0.38,100,0.16428571428571406,100,0.59,100,0.3559322033898305,59,0.1539999999999999,100,4.21,100,0.3611111111111112,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,2.5,sensitivity,2.0,primary,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,0.251984126984127,84,0.125,100,0.03349999999999997,100,0.24,100,0.6666666666666666,24,0.11333333333333333,100,0.92,100,0.38888888888888856,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,2.5,sensitivity,3.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,1.0,1,0.01,100,0.0,100,0.01,100,0.0,1,0.01,100,0.02,100,0.4166666666666665,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,2.5,sensitivity,4.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,1.0,1,0.005,100,0.0,100,0.01,100,1.0,1,0.005,100,0.01,100,0.44444444444444353,100
prometheus/prometheus,causal_rolling_mad,union,composite,13.0,primary,2.5,sensitivity,1.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,0.26749999999999974,100,0.63,100,0.16428571428571406,100,0.87,100,0.21839080459770116,87,0.2465952380952381,100,4.71,100,0.3611111111111112,100
prometheus/prometheus,causal_rolling_mad,union,composite,13.0,primary,2.5,sensitivity,2.0,primary,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,0.3689138576779026,89,0.265,100,0.03649999999999997,100,0.45,100,0.6888888888888889,45,0.21916666666666668,100,1.26,100,0.38888888888888856,100
prometheus/prometheus,causal_rolling_mad,union,composite,13.0,primary,2.5,sensitivity,3.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,0.7222222222222222,18,0.075,100,0.004210526315789474,100,0.13,100,0.46153846153846156,13,0.075,100,0.23,100,0.4166666666666665,100
prometheus/prometheus,causal_rolling_mad,union,composite,13.0,primary,2.5,sensitivity,4.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,0.4,5,0.01,100,0.0016666666666666666,100,0.02,100,1.0,2,0.01,100,0.05,100,0.44444444444444353,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,13.0,primary,2.5,sensitivity,1.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,1.0,29,0.15,100,0.0,100,0.29,100,0.41379310344827586,29,0.15,100,0.3,100,0.3611111111111112,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,13.0,primary,2.5,sensitivity,2.0,primary,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,1.0,1,0.005,100,0.0,100,0.01,100,1.0,1,0.005,100,0.01,100,0.38888888888888856,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,13.0,primary,2.5,sensitivity,3.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.4166666666666665,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,13.0,primary,2.5,sensitivity,4.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.44444444444444353,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,13.0,primary,3.0,primary,1.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.3611111111111112,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,13.0,primary,3.0,primary,2.0,primary,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.38888888888888856,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,13.0,primary,3.0,primary,3.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.4166666666666665,100
prometheus/prometheus,causal_rolling_mad,latency_log,latency_log,13.0,primary,3.0,primary,4.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.44444444444444353,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,3.0,primary,1.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,1.0,55,0.3,100,0.0,100,0.55,100,0.36363636363636365,55,0.3,100,0.6,100,0.3611111111111112,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,3.0,primary,2.0,primary,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,1.0,5,0.025,100,0.0,100,0.05,100,1.0,5,0.025,100,0.05,100,0.38888888888888856,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,3.0,primary,3.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.4166666666666665,100
prometheus/prometheus,causal_rolling_mad,failure_rate,failure_rate,13.0,primary,3.0,primary,4.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.44444444444444353,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,3.0,primary,1.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,0.14983333333333326,100,0.32,100,0.16285714285714264,100,0.51,100,0.4117647058823529,51,0.13283333333333325,100,4.06,100,0.3611111111111112,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,3.0,primary,2.0,primary,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,0.2289156626506024,83,0.1,100,0.03299999999999997,100,0.2,100,0.65,20,0.09666666666666666,100,0.86,100,0.38888888888888856,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,3.0,primary,3.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.4166666666666665,100
prometheus/prometheus,causal_rolling_mad,rerun_rate,rerun_rate,13.0,primary,3.0,primary,4.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.44444444444444353,100
prometheus/prometheus,causal_rolling_mad,union,composite,13.0,primary,3.0,primary,1.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,0.23549999999999982,100,0.54,100,0.16285714285714264,100,0.79,100,0.27848101265822783,79,0.21433333333333338,100,4.5,100,0.3611111111111112,100
prometheus/prometheus,causal_rolling_mad,union,composite,13.0,primary,3.0,primary,2.0,primary,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,0.3103448275862069,87,0.205,100,0.03549999999999997,100,0.34,100,0.6470588235294118,34,0.17916666666666667,100,1.12,100,0.38888888888888856,100
prometheus/prometheus,causal_rolling_mad,union,composite,13.0,primary,3.0,primary,3.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,0.7333333333333333,15,0.06,100,0.002631578947368421,100,0.11,100,0.5454545454545454,11,0.06,100,0.17,100,0.4166666666666665,100
prometheus/prometheus,causal_rolling_mad,union,composite,13.0,primary,3.0,primary,4.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,0.5,2,0.005,100,0.0005555555555555556,100,0.01,100,1.0,1,0.005,100,0.02,100,0.44444444444444353,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,13.0,primary,3.0,primary,1.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,1.0,16,0.08,100,0.0,100,0.16,100,0.5,16,0.08,100,0.16,100,0.3611111111111112,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,13.0,primary,3.0,primary,2.0,primary,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.38888888888888856,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,13.0,primary,3.0,primary,3.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.4166666666666665,100
prometheus/prometheus,causal_rolling_mad,two_of_three,composite,13.0,primary,3.0,primary,4.0,sensitivity,metric_shift,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.44444444444444353,100
