repo_full,pr_number,from_state,to_state,start_at,stop_at,event,duration_hours,transition
prometheus/prometheus,15712,1,3,2024-12-29 13:01:44+00:00,2025-11-11 11:57:19+00:00,1,7606.926388888889,1->3
prometheus/prometheus,15713,0,3,2024-12-27 02:27:23+00:00,2025-01-16 15:50:16+00:00,1,493.38138888888886,0->3
prometheus/prometheus,15715,0,3,2024-12-27 12:56:09+00:00,2025-01-31 10:44:42+00:00,1,837.8091666666667,0->3
prometheus/prometheus,15719,0,1,2024-12-29 12:13:35+00:00,2025-01-02 03:47:29+00:00,1,87.565,0->1
prometheus/prometheus,15719,1,2,2025-01-02 03:47:29+00:00,2025-01-15 07:45:05+00:00,1,315.96,1->2
prometheus/prometheus,15720,0,1,2024-12-29 15:17:44+00:00,2025-01-06 14:36:59+00:00,1,191.32083333333333,0->1
prometheus/prometheus,15720,1,2,2025-01-06 14:36:59+00:00,2025-01-14 14:15:37+00:00,1,191.64388888888888,1->2
prometheus/prometheus,15721,0,1,2024-12-29 16:31:29+00:00,2025-01-03 15:50:58+00:00,1,119.32472222222222,0->1
prometheus/prometheus,15721,1,2,2025-01-03 15:50:58+00:00,2025-01-03 16:58:02+00:00,1,1.1177777777777778,1->2
prometheus/prometheus,15722,0,1,2024-12-29 16:34:35+00:00,2025-01-09 15:19:36+00:00,1,262.7502777777778,0->1
prometheus/prometheus,15722,1,2,2025-01-09 15:19:36+00:00,2025-01-09 16:51:26+00:00,1,1.5305555555555554,1->2
prometheus/prometheus,15723,0,1,2024-12-30 04:26:02+00:00,2024-12-30 11:15:52+00:00,1,6.830555555555556,0->1
prometheus/prometheus,15723,1,2,2024-12-30 11:15:52+00:00,2024-12-30 11:16:21+00:00,1,0.008055555555555555,1->2
prometheus/prometheus,15724,0,1,2024-12-30 04:29:26+00:00,2024-12-30 11:16:41+00:00,1,6.7875,0->1
prometheus/prometheus,15724,1,2,2024-12-30 11:16:41+00:00,2024-12-30 11:17:47+00:00,1,0.018333333333333333,1->2
prometheus/prometheus,15726,0,3,2024-12-30 10:12:01+00:00,2024-12-30 11:53:33+00:00,1,1.6922222222222223,0->3
prometheus/prometheus,15728,0,1,2024-12-30 11:38:41+00:00,2024-12-30 11:40:50+00:00,1,0.035833333333333335,0->1
prometheus/prometheus,15728,1,2,2024-12-30 11:40:50+00:00,2024-12-30 11:55:34+00:00,1,0.24555555555555555,1->2
prometheus/prometheus,15729,0,3,2024-12-30 12:01:56+00:00,2024-12-30 15:41:28+00:00,1,3.658888888888889,0->3
prometheus/prometheus,15730,0,2,2024-12-30 12:02:31+00:00,2024-12-30 12:37:37+00:00,1,0.585,0->2
prometheus/prometheus,15731,0,1,2024-12-30 17:52:38+00:00,2025-02-04 18:50:02+00:00,1,864.9566666666667,0->1
prometheus/prometheus,15731,1,2,2025-02-04 18:50:02+00:00,2025-02-13 10:38:35+00:00,1,207.80916666666667,1->2
prometheus/prometheus,15732,0,1,2024-12-30 17:53:52+00:00,2025-01-03 15:28:51+00:00,1,93.58305555555556,0->1
prometheus/prometheus,15732,1,2,2025-01-03 15:28:51+00:00,2025-01-28 10:35:04+00:00,1,595.1036111111111,1->2
prometheus/prometheus,15733,0,1,2024-12-30 17:56:30+00:00,2024-12-30 18:22:57+00:00,1,0.44083333333333335,0->1
prometheus/prometheus,15733,1,2,2024-12-30 18:22:57+00:00,2024-12-31 10:12:21+00:00,1,15.823333333333334,1->2
prometheus/prometheus,15734,0,3,2024-12-30 21:01:03+00:00,2025-08-27 09:44:30+00:00,1,5748.724166666667,0->3
prometheus/prometheus,15735,0,3,2024-12-30 21:39:50+00:00,2025-09-11 17:59:53+00:00,1,6116.3341666666665,0->3
prometheus/prometheus,15736,0,3,2025-01-01 23:06:57+00:00,2025-01-13 18:58:37+00:00,1,283.8611111111111,0->3
prometheus/prometheus,15737,0,1,2025-01-01 23:07:06+00:00,2025-01-13 18:58:49+00:00,1,283.8619444444444,0->1
prometheus/prometheus,15737,1,2,2025-01-13 18:58:49+00:00,2025-01-13 18:58:55+00:00,1,0.0016666666666666668,1->2
prometheus/prometheus,15738,0,3,2025-01-01 23:07:23+00:00,2025-01-13 19:12:07+00:00,1,284.0788888888889,0->3
prometheus/prometheus,15739,0,1,2025-01-01 23:07:33+00:00,2025-01-13 20:54:03+00:00,1,285.775,0->1
prometheus/prometheus,15739,1,2,2025-01-13 20:54:03+00:00,2025-01-13 20:54:09+00:00,1,0.0016666666666666668,1->2
prometheus/prometheus,15740,0,1,2025-01-01 23:07:42+00:00,2025-01-13 18:59:25+00:00,1,283.8619444444444,0->1
prometheus/prometheus,15740,1,2,2025-01-13 18:59:25+00:00,2025-01-13 18:59:32+00:00,1,0.0019444444444444444,1->2
prometheus/prometheus,15741,0,3,2025-01-01 23:07:54+00:00,2025-01-13 18:58:47+00:00,1,283.84805555555556,0->3
prometheus/prometheus,15742,0,1,2025-01-01 23:08:00+00:00,2025-01-13 22:14:00+00:00,1,287.1,0->1
prometheus/prometheus,15742,1,2,2025-01-13 22:14:00+00:00,2025-01-13 22:14:05+00:00,1,0.001388888888888889,1->2
prometheus/prometheus,15743,0,1,2025-01-01 23:08:12+00:00,2025-01-13 18:58:10+00:00,1,283.8327777777778,0->1
prometheus/prometheus,15743,1,2,2025-01-13 18:58:10+00:00,2025-01-13 18:58:17+00:00,1,0.0019444444444444444,1->2
prometheus/prometheus,15744,0,3,2025-01-01 23:08:23+00:00,2025-01-13 20:58:00+00:00,1,285.82694444444445,0->3
prometheus/prometheus,15745,0,1,2025-01-01 23:08:32+00:00,2025-01-13 19:24:10+00:00,1,284.2605555555556,0->1
prometheus/prometheus,15745,1,3,2025-01-13 19:24:10+00:00,2025-01-13 19:28:32+00:00,1,0.07277777777777777,1->3
prometheus/prometheus,15746,0,3,2025-01-01 23:08:43+00:00,2025-01-13 19:12:12+00:00,1,284.05805555555554,0->3
prometheus/prometheus,15747,0,3,2025-01-01 23:08:56+00:00,2025-01-03 14:30:38+00:00,1,39.361666666666665,0->3
prometheus/prometheus,15748,0,3,2025-01-01 23:09:03+00:00,2025-01-13 18:58:50+00:00,1,283.82972222222224,0->3
prometheus/prometheus,15749,0,1,2025-01-01 23:09:12+00:00,2025-01-13 18:57:08+00:00,1,283.7988888888889,0->1
prometheus/prometheus,15749,1,2,2025-01-13 18:57:08+00:00,2025-01-13 18:57:14+00:00,1,0.0016666666666666668,1->2
prometheus/prometheus,15750,0,1,2025-01-01 23:09:19+00:00,2025-01-13 20:54:33+00:00,1,285.75388888888887,0->1
prometheus/prometheus,15750,1,2,2025-01-13 20:54:33+00:00,2025-01-13 20:54:39+00:00,1,0.0016666666666666668,1->2
prometheus/prometheus,15751,0,1,2025-01-01 23:09:26+00:00,2025-01-13 18:56:07+00:00,1,283.77805555555557,0->1
prometheus/prometheus,15751,1,2,2025-01-13 18:56:07+00:00,2025-01-13 18:56:14+00:00,1,0.0019444444444444444,1->2
prometheus/prometheus,15752,0,1,2025-01-01 23:09:34+00:00,2025-01-13 18:55:43+00:00,1,283.76916666666665,0->1
prometheus/prometheus,15752,1,2,2025-01-13 18:55:43+00:00,2025-01-13 18:55:49+00:00,1,0.0016666666666666668,1->2
prometheus/prometheus,15753,0,1,2025-01-01 23:09:43+00:00,2025-01-13 18:54:45+00:00,1,283.75055555555554,0->1
prometheus/prometheus,15753,1,2,2025-01-13 18:54:45+00:00,2025-01-13 18:55:03+00:00,1,0.005,1->2
prometheus/prometheus,15754,0,1,2025-01-01 23:50:07+00:00,2025-01-13 18:56:34+00:00,1,283.1075,0->1
prometheus/prometheus,15754,1,2,2025-01-13 18:56:34+00:00,2025-01-13 18:56:42+00:00,1,0.0022222222222222222,1->2
prometheus/prometheus,15755,0,1,2025-01-01 23:50:20+00:00,2025-01-28 14:40:47+00:00,1,638.8408333333333,0->1
prometheus/prometheus,15755,1,2,2025-01-28 14:40:47+00:00,2025-01-28 15:19:10+00:00,1,0.6397222222222222,1->2
prometheus/prometheus,15756,0,1,2025-01-01 23:50:27+00:00,2025-01-13 18:13:42+00:00,1,282.3875,0->1
prometheus/prometheus,15756,1,2,2025-01-13 18:13:42+00:00,2025-01-13 18:13:47+00:00,1,0.001388888888888889,1->2
prometheus/prometheus,15757,0,1,2025-01-01 23:50:30+00:00,2025-01-13 18:13:23+00:00,1,282.38138888888886,0->1
prometheus/prometheus,15757,1,2,2025-01-13 18:13:23+00:00,2025-01-13 18:13:29+00:00,1,0.0016666666666666668,1->2
prometheus/prometheus,15758,0,1,2025-01-01 23:50:30+00:00,2025-01-13 20:55:40+00:00,1,285.0861111111111,0->1
prometheus/prometheus,15758,1,2,2025-01-13 20:55:40+00:00,2025-01-13 20:55:46+00:00,1,0.0016666666666666668,1->2
prometheus/prometheus,15759,0,1,2025-01-01 23:50:39+00:00,2025-01-13 18:13:07+00:00,1,282.37444444444446,0->1
prometheus/prometheus,15759,1,2,2025-01-13 18:13:07+00:00,2025-01-13 18:13:13+00:00,1,0.0016666666666666668,1->2
prometheus/prometheus,15760,0,1,2025-01-01 23:50:39+00:00,2025-01-13 20:56:17+00:00,1,285.0938888888889,0->1
prometheus/prometheus,15760,1,2,2025-01-13 20:56:17+00:00,2025-01-13 20:56:24+00:00,1,0.0019444444444444444,1->2
prometheus/prometheus,15761,0,1,2025-01-01 23:50:54+00:00,2025-01-13 18:54:10+00:00,1,283.05444444444447,0->1
prometheus/prometheus,15761,1,2,2025-01-13 18:54:10+00:00,2025-01-13 18:54:17+00:00,1,0.0019444444444444444,1->2
prometheus/prometheus,15762,0,1,2025-01-01 23:51:08+00:00,2025-01-13 18:14:33+00:00,1,282.3902777777778,0->1
prometheus/prometheus,15762,1,2,2025-01-13 18:14:33+00:00,2025-01-13 18:14:43+00:00,1,0.002777777777777778,1->2
prometheus/prometheus,15763,0,3,2025-01-01 23:51:21+00:00,2025-01-28 14:01:00+00:00,1,638.1608333333334,0->3
prometheus/prometheus,15764,0,1,2025-01-01 23:51:30+00:00,2025-01-13 18:07:24+00:00,1,282.265,0->1
prometheus/prometheus,15764,1,2,2025-01-13 18:07:24+00:00,2025-01-13 18:07:30+00:00,1,0.0016666666666666668,1->2
prometheus/prometheus,15765,0,3,2025-01-01 23:51:31+00:00,2025-01-28 15:29:58+00:00,1,639.6408333333334,0->3
prometheus/prometheus,15766,0,1,2025-01-01 23:51:38+00:00,2025-01-17 16:35:35+00:00,1,376.7325,0->1
prometheus/prometheus,15766,1,2,2025-01-17 16:35:35+00:00,2025-01-17 16:59:06+00:00,1,0.39194444444444443,1->2
prometheus/prometheus,15767,0,1,2025-01-01 23:51:41+00:00,2025-01-13 18:07:58+00:00,1,282.2713888888889,0->1
prometheus/prometheus,15767,1,2,2025-01-13 18:07:58+00:00,2025-01-13 18:08:03+00:00,1,0.001388888888888889,1->2
prometheus/prometheus,15768,0,1,2025-01-01 23:51:46+00:00,2025-01-13 18:12:18+00:00,1,282.34222222222223,0->1
prometheus/prometheus,15768,1,2,2025-01-13 18:12:18+00:00,2025-01-13 18:12:25+00:00,1,0.0019444444444444444,1->2
prometheus/prometheus,15769,0,3,2025-01-01 23:51:49+00:00,2025-01-13 18:11:12+00:00,1,282.3230555555556,0->3
prometheus/prometheus,15770,0,1,2025-01-01 23:51:53+00:00,2025-01-13 18:11:46+00:00,1,282.3313888888889,0->1
prometheus/prometheus,15770,1,2,2025-01-13 18:11:46+00:00,2025-01-13 18:11:53+00:00,1,0.0019444444444444444,1->2
prometheus/prometheus,15771,0,3,2025-01-01 23:51:53+00:00,2025-03-23 10:23:57+00:00,1,1930.5344444444445,0->3
prometheus/prometheus,15772,0,1,2025-01-01 23:51:54+00:00,2025-01-13 18:08:29+00:00,1,282.2763888888889,0->1
prometheus/prometheus,15772,1,3,2025-01-13 18:08:29+00:00,2025-01-13 18:10:46+00:00,1,0.03805555555555556,1->3
prometheus/prometheus,15773,0,1,2025-01-01 23:52:01+00:00,2025-01-17 16:28:34+00:00,1,376.6091666666667,0->1
prometheus/prometheus,15773,1,2,2025-01-17 16:28:34+00:00,2025-01-17 16:51:12+00:00,1,0.37722222222222224,1->2
prometheus/prometheus,15774,0,1,2025-01-02 10:51:16+00:00,2025-01-02 11:03:46+00:00,1,0.20833333333333334,0->1
prometheus/prometheus,15774,1,2,2025-01-02 11:03:46+00:00,2025-01-02 11:32:14+00:00,1,0.47444444444444445,1->2
prometheus/prometheus,15775,0,1,2025-01-02 11:40:07+00:00,2025-01-03 07:49:29+00:00,1,20.156111111111112,0->1
prometheus/prometheus,15775,1,2,2025-01-03 07:49:29+00:00,2025-01-03 14:28:52+00:00,1,6.6563888888888885,1->2
prometheus/prometheus,15776,0,1,2025-01-02 12:25:27+00:00,2025-01-02 14:21:16+00:00,1,1.9302777777777778,0->1
prometheus/prometheus,15776,1,2,2025-01-02 14:21:16+00:00,2025-01-02 14:51:52+00:00,1,0.51,1->2
prometheus/prometheus,15778,0,1,2025-01-02 17:31:14+00:00,2025-01-04 20:57:18+00:00,1,51.434444444444445,0->1
prometheus/prometheus,15778,1,2,2025-01-04 20:57:18+00:00,2025-02-17 11:48:17+00:00,1,1046.8497222222222,1->2
prometheus/prometheus,15780,0,3,2025-01-03 14:30:26+00:00,2025-01-13 19:02:37+00:00,1,244.5363888888889,0->3
prometheus/prometheus,15781,0,1,2025-01-03 14:30:34+00:00,2025-01-13 18:06:43+00:00,1,243.6025,0->1
prometheus/prometheus,15781,1,2,2025-01-13 18:06:43+00:00,2025-01-13 18:06:49+00:00,1,0.0016666666666666668,1->2
prometheus/prometheus,15783,0,1,2025-01-05 05:27:26+00:00,2025-01-08 04:23:20+00:00,1,70.93166666666667,0->1
prometheus/prometheus,15783,1,3,2025-01-08 04:23:20+00:00,2025-05-06 11:59:00+00:00,1,2839.5944444444444,1->3
prometheus/prometheus,15784,0,1,2025-01-05 18:21:33+00:00,2025-01-05 22:46:57+00:00,1,4.423333333333333,0->1
prometheus/prometheus,15784,1,2,2025-01-05 22:46:57+00:00,2025-01-07 12:36:53+00:00,1,37.83222222222222,1->2
prometheus/prometheus,15785,0,1,2025-01-06 08:13:48+00:00,2025-01-09 15:48:38+00:00,1,79.58055555555555,0->1
prometheus/prometheus,15785,1,2,2025-01-09 15:48:38+00:00,2025-01-13 09:31:41+00:00,1,89.7175,1->2
prometheus/prometheus,15786,0,1,2025-01-06 09:53:59+00:00,2025-01-06 14:05:47+00:00,1,4.196666666666666,0->1
prometheus/prometheus,15786,1,2,2025-01-06 14:05:47+00:00,2025-01-06 14:13:17+00:00,1,0.125,1->2
prometheus/prometheus,15787,0,1,2025-01-06 11:24:39+00:00,2025-01-09 09:27:41+00:00,1,70.05055555555556,0->1
prometheus/prometheus,15787,1,2,2025-01-09 09:27:41+00:00,2025-01-09 09:29:57+00:00,1,0.03777777777777778,1->2
prometheus/prometheus,15788,0,3,2025-01-06 15:52:42+00:00,2025-01-09 23:25:39+00:00,1,79.54916666666666,0->3
prometheus/prometheus,15789,0,1,2025-01-07 16:55:46+00:00,2025-01-07 18:05:00+00:00,1,1.153888888888889,0->1
prometheus/prometheus,15789,1,2,2025-01-07 18:05:00+00:00,2025-01-07 18:39:08+00:00,1,0.5688888888888889,1->2
prometheus/prometheus,15795,0,1,2025-01-08 13:03:32+00:00,2025-01-08 14:42:01+00:00,1,1.6413888888888888,0->1
prometheus/prometheus,15795,1,2,2025-01-08 14:42:01+00:00,2025-01-08 15:04:14+00:00,1,0.37027777777777776,1->2
prometheus/prometheus,15796,0,3,2025-01-08 14:53:54+00:00,2025-01-09 23:25:24+00:00,1,32.525,0->3
prometheus/prometheus,15797,0,1,2025-01-08 15:48:06+00:00,2025-01-08 16:05:06+00:00,1,0.2833333333333333,0->1
prometheus/prometheus,15797,1,2,2025-01-08 16:05:06+00:00,2025-01-08 16:32:49+00:00,1,0.46194444444444444,1->2
prometheus/prometheus,15798,0,1,2025-01-08 18:20:50+00:00,2026-04-07 13:31:43+00:00,1,10891.181388888888,0->1
prometheus/prometheus,15798,1,,2026-04-07 13:31:43+00:00,2026-08-08 00:00:00+00:00,0,2938.4713888888887,1->censored
prometheus/prometheus,15799,0,1,2025-01-09 05:43:06+00:00,2025-01-09 15:43:32+00:00,1,10.007222222222222,0->1
prometheus/prometheus,15799,1,2,2025-01-09 15:43:32+00:00,2025-01-14 18:22:22+00:00,1,122.64722222222223,1->2
prometheus/prometheus,15800,0,,2025-01-09 18:40:48+00:00,2026-08-08 00:00:00+00:00,0,13805.32,0->censored
prometheus/prometheus,15801,0,1,2025-01-09 20:42:00+00:00,2025-01-09 21:40:51+00:00,1,0.9808333333333333,0->1
prometheus/prometheus,15801,1,2,2025-01-09 21:40:51+00:00,2025-01-09 23:14:21+00:00,1,1.5583333333333333,1->2
prometheus/prometheus,15802,0,1,2025-01-10 05:16:21+00:00,2025-01-28 13:02:07+00:00,1,439.7627777777778,0->1
prometheus/prometheus,15802,1,2,2025-01-28 13:02:07+00:00,2025-01-28 13:33:24+00:00,1,0.5213888888888889,1->2
prometheus/prometheus,15803,0,3,2025-01-10 17:10:29+00:00,2025-01-20 12:12:27+00:00,1,235.03277777777777,0->3
prometheus/prometheus,15804,0,1,2025-01-10 17:55:44+00:00,2025-01-13 09:41:06+00:00,1,63.75611111111111,0->1
prometheus/prometheus,15804,1,2,2025-01-13 09:41:06+00:00,2025-01-20 20:26:58+00:00,1,178.76444444444445,1->2
prometheus/prometheus,15805,0,3,2025-01-10 20:01:52+00:00,2025-01-10 20:31:46+00:00,1,0.49833333333333335,0->3
prometheus/prometheus,15806,0,1,2025-01-10 20:20:54+00:00,2025-01-10 20:31:29+00:00,1,0.1763888888888889,0->1
prometheus/prometheus,15806,1,2,2025-01-10 20:31:29+00:00,2025-01-14 15:21:55+00:00,1,90.84055555555555,1->2
prometheus/prometheus,15807,0,1,2025-01-10 22:34:04+00:00,2025-01-13 15:21:42+00:00,1,64.79388888888889,0->1
prometheus/prometheus,15807,1,2,2025-01-13 15:21:42+00:00,2025-01-20 14:26:13+00:00,1,167.07527777777779,1->2
prometheus/prometheus,15809,0,1,2025-01-13 11:02:28+00:00,2025-01-16 16:58:31+00:00,1,77.93416666666667,0->1
prometheus/prometheus,15809,1,,2025-01-16 16:58:31+00:00,2026-08-08 00:00:00+00:00,0,13639.024722222222,1->censored
prometheus/prometheus,15810,0,1,2025-01-13 15:26:53+00:00,2025-01-13 16:11:46+00:00,1,0.7480555555555556,0->1
prometheus/prometheus,15810,1,2,2025-01-13 16:11:46+00:00,2025-01-13 17:23:06+00:00,1,1.1888888888888889,1->2
prometheus/prometheus,15811,0,1,2025-01-13 18:10:43+00:00,2025-01-13 19:23:29+00:00,1,1.2127777777777777,0->1
prometheus/prometheus,15811,1,2,2025-01-13 19:23:29+00:00,2025-01-13 19:23:36+00:00,1,0.0019444444444444444,1->2
prometheus/prometheus,15812,0,1,2025-01-13 18:11:09+00:00,2025-01-13 18:46:33+00:00,1,0.59,0->1
prometheus/prometheus,15812,1,2,2025-01-13 18:46:33+00:00,2025-01-13 18:46:39+00:00,1,0.0016666666666666668,1->2
prometheus/prometheus,15813,0,1,2025-01-13 18:28:27+00:00,2025-01-16 11:51:41+00:00,1,65.38722222222222,0->1
prometheus/prometheus,15813,1,2,2025-01-16 11:51:41+00:00,2025-01-17 16:17:11+00:00,1,28.425,1->2
prometheus/prometheus,15814,0,1,2025-01-13 18:58:29+00:00,2025-01-13 20:55:07+00:00,1,1.943888888888889,0->1
prometheus/prometheus,15814,1,2,2025-01-13 20:55:07+00:00,2025-01-13 20:55:14+00:00,1,0.0019444444444444444,1->2
prometheus/prometheus,15815,0,3,2025-01-13 18:58:43+00:00,2025-01-17 18:17:57+00:00,1,95.32055555555556,0->3
prometheus/prometheus,15816,0,1,2025-01-13 18:58:46+00:00,2025-01-13 22:13:06+00:00,1,3.238888888888889,0->1
prometheus/prometheus,15816,1,2,2025-01-13 22:13:06+00:00,2025-01-13 22:13:12+00:00,1,0.0016666666666666668,1->2
prometheus/prometheus,15817,0,1,2025-01-13 19:02:33+00:00,2025-01-17 17:47:53+00:00,1,94.75555555555556,0->1
prometheus/prometheus,15817,1,3,2025-01-17 17:47:53+00:00,2025-01-17 18:37:03+00:00,1,0.8194444444444444,1->3
prometheus/prometheus,15818,0,1,2025-01-13 19:12:03+00:00,2025-01-13 20:56:50+00:00,1,1.746388888888889,0->1
prometheus/prometheus,15818,1,2,2025-01-13 20:56:50+00:00,2025-01-13 20:56:56+00:00,1,0.0016666666666666668,1->2
prometheus/prometheus,15819,0,1,2025-01-13 19:12:08+00:00,2025-01-13 20:57:21+00:00,1,1.753611111111111,0->1
prometheus/prometheus,15819,1,2,2025-01-13 20:57:21+00:00,2025-01-13 20:57:29+00:00,1,0.0022222222222222222,1->2
prometheus/prometheus,15820,0,1,2025-01-13 19:28:27+00:00,2025-01-13 20:57:46+00:00,1,1.488611111111111,0->1
prometheus/prometheus,15820,1,2,2025-01-13 20:57:46+00:00,2025-01-13 20:57:52+00:00,1,0.0016666666666666668,1->2
prometheus/prometheus,15821,0,1,2025-01-13 20:57:56+00:00,2025-01-17 17:47:12+00:00,1,92.82111111111111,0->1
prometheus/prometheus,15821,1,2,2025-01-17 17:47:12+00:00,2025-01-17 18:16:30+00:00,1,0.48833333333333334,1->2
prometheus/prometheus,15822,0,1,2025-01-13 22:32:56+00:00,2025-01-14 18:31:57+00:00,1,19.98361111111111,0->1
prometheus/prometheus,15822,1,3,2025-01-14 18:31:57+00:00,2025-01-14 18:32:04+00:00,1,0.0019444444444444444,1->3
prometheus/prometheus,15823,0,1,2025-01-14 00:22:07+00:00,2025-01-14 16:14:30+00:00,1,15.873055555555556,0->1
prometheus/prometheus,15823,1,2,2025-01-14 16:14:30+00:00,2025-01-17 09:27:08+00:00,1,65.21055555555556,1->2
prometheus/prometheus,15824,0,1,2025-01-14 16:34:50+00:00,2025-01-14 23:52:22+00:00,1,7.292222222222223,0->1
prometheus/prometheus,15824,1,2,2025-01-14 23:52:22+00:00,2025-01-17 17:00:31+00:00,1,65.13583333333334,1->2
prometheus/prometheus,15825,0,1,2025-01-14 17:44:39+00:00,2025-01-14 18:19:24+00:00,1,0.5791666666666667,0->1
prometheus/prometheus,15825,1,2,2025-01-14 18:19:24+00:00,2025-01-15 07:24:12+00:00,1,13.08,1->2
prometheus/prometheus,15826,0,1,2025-01-15 00:09:20+00:00,2025-02-10 11:29:19+00:00,1,635.3330555555556,0->1
prometheus/prometheus,15826,1,2,2025-02-10 11:29:19+00:00,2025-02-10 11:29:27+00:00,1,0.0022222222222222222,1->2
prometheus/prometheus,15827,0,1,2025-01-15 07:39:59+00:00,2025-01-17 20:25:58+00:00,1,60.76638888888889,0->1
prometheus/prometheus,15827,1,2,2025-01-17 20:25:58+00:00,2025-01-17 20:26:08+00:00,1,0.002777777777777778,1->2
prometheus/prometheus,15828,0,1,2025-01-15 11:29:05+00:00,2025-01-22 12:28:36+00:00,1,168.99194444444444,0->1
prometheus/prometheus,15828,1,2,2025-01-22 12:28:36+00:00,2025-01-22 13:35:43+00:00,1,1.118611111111111,1->2
prometheus/prometheus,15829,0,1,2025-01-15 11:43:33+00:00,2025-01-16 08:14:43+00:00,1,20.519444444444446,0->1
prometheus/prometheus,15829,1,2,2025-01-16 08:14:43+00:00,2025-01-16 08:14:48+00:00,1,0.001388888888888889,1->2
prometheus/prometheus,15832,0,1,2025-01-15 14:30:44+00:00,2025-01-16 08:10:39+00:00,1,17.665277777777778,0->1
prometheus/prometheus,15832,1,2,2025-01-16 08:10:39+00:00,2025-01-16 14:06:40+00:00,1,5.933611111111111,1->2
prometheus/prometheus,15833,0,1,2025-01-15 23:04:06+00:00,2025-01-17 09:32:22+00:00,1,34.471111111111114,0->1
prometheus/prometheus,15833,1,3,2025-01-17 09:32:22+00:00,2025-11-13 12:57:16+00:00,1,7203.415,1->3
prometheus/prometheus,15835,0,1,2025-01-16 14:02:13+00:00,2025-01-18 12:21:22+00:00,1,46.31916666666667,0->1
prometheus/prometheus,15835,1,2,2025-01-18 12:21:22+00:00,2025-01-18 12:21:51+00:00,1,0.008055555555555555,1->2
prometheus/prometheus,15836,0,1,2025-01-16 16:15:26+00:00,2025-05-06 12:55:45+00:00,1,2636.6719444444443,0->1
prometheus/prometheus,15836,1,3,2025-05-06 12:55:45+00:00,2026-04-07 13:20:51+00:00,1,8064.418333333333,1->3
prometheus/prometheus,15837,0,1,2025-01-16 19:50:41+00:00,2025-01-16 20:16:01+00:00,1,0.4222222222222222,0->1
prometheus/prometheus,15837,1,2,2025-01-16 20:16:01+00:00,2025-01-17 09:28:21+00:00,1,13.205555555555556,1->2
prometheus/prometheus,15840,0,1,2025-01-17 16:06:50+00:00,2025-01-17 16:07:04+00:00,1,0.0038888888888888888,0->1
prometheus/prometheus,15840,1,2,2025-01-17 16:07:04+00:00,2025-01-17 16:29:16+00:00,1,0.37,1->2
prometheus/prometheus,15841,0,1,2025-01-17 16:07:15+00:00,2025-01-17 16:14:13+00:00,1,0.11611111111111111,0->1
prometheus/prometheus,15841,1,2,2025-01-17 16:14:13+00:00,2025-01-17 16:57:29+00:00,1,0.7211111111111111,1->2
prometheus/prometheus,15842,0,1,2025-01-17 16:07:36+00:00,2025-01-17 16:15:47+00:00,1,0.1363888888888889,0->1
prometheus/prometheus,15842,1,2,2025-01-17 16:15:47+00:00,2025-01-17 16:25:24+00:00,1,0.16027777777777777,1->2
prometheus/prometheus,15843,0,1,2025-01-17 16:16:28+00:00,2025-01-17 16:31:53+00:00,1,0.2569444444444444,0->1
prometheus/prometheus,15843,1,2,2025-01-17 16:31:53+00:00,2025-01-17 16:34:27+00:00,1,0.042777777777777776,1->2
prometheus/prometheus,15844,0,1,2025-01-17 16:44:13+00:00,2025-01-17 16:44:39+00:00,1,0.007222222222222222,0->1
prometheus/prometheus,15844,1,2,2025-01-17 16:44:39+00:00,2025-01-17 17:24:27+00:00,1,0.6633333333333333,1->2
prometheus/prometheus,15845,0,1,2025-01-17 18:10:05+00:00,2025-01-20 15:26:19+00:00,1,69.27055555555556,0->1
prometheus/prometheus,15845,1,2,2025-01-20 15:26:19+00:00,2025-02-07 23:24:29+00:00,1,439.96944444444443,1->2
prometheus/prometheus,15846,0,1,2025-01-19 14:27:13+00:00,2025-01-28 16:17:43+00:00,1,217.84166666666667,0->1
prometheus/prometheus,15846,1,3,2025-01-28 16:17:43+00:00,2025-11-13 12:56:42+00:00,1,6932.649722222222,1->3
prometheus/prometheus,15849,0,1,2025-01-21 12:14:26+00:00,2025-01-22 16:07:56+00:00,1,27.891666666666666,0->1
prometheus/prometheus,15849,1,2,2025-01-22 16:07:56+00:00,2025-01-23 14:03:01+00:00,1,21.918055555555554,1->2
prometheus/prometheus,15850,0,1,2025-01-21 15:56:33+00:00,2025-03-10 08:41:10+00:00,1,1144.743611111111,0->1
prometheus/prometheus,15850,1,2,2025-03-10 08:41:10+00:00,2025-03-20 16:18:52+00:00,1,247.62833333333333,1->2
prometheus/prometheus,15851,0,1,2025-01-21 18:10:17+00:00,2025-01-21 22:23:45+00:00,1,4.224444444444444,0->1
prometheus/prometheus,15851,1,2,2025-01-21 22:23:45+00:00,2025-01-27 15:52:03+00:00,1,137.47166666666666,1->2
prometheus/prometheus,15853,0,1,2025-01-21 21:45:53+00:00,2025-01-23 14:23:26+00:00,1,40.62583333333333,0->1
prometheus/prometheus,15853,1,2,2025-01-23 14:23:26+00:00,2025-01-31 22:11:04+00:00,1,199.7938888888889,1->2
prometheus/prometheus,15854,0,1,2025-01-22 13:07:05+00:00,2025-01-23 12:04:14+00:00,1,22.9525,0->1
prometheus/prometheus,15854,1,2,2025-01-23 12:04:14+00:00,2025-01-23 12:04:19+00:00,1,0.001388888888888889,1->2
